product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,nutrition-score-fr,nova-group,fruits-vegetables-nuts-estimate-from-ingredients_100g
6111035000430,Sidi Ali,Sidi Ali,0.0,20.0,42.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0
6111242100992,perly,perly,97.0,406.0,9.4,,3.0,,8.0,,,,,3.0,0.0
6111035002175,Sidi Ali,sidi ali,,,,,,,,,65.0,26.0,0.0,1.0,0.0
6111035000058,Eau minérale naturelle,"Les Eaux Minérales d'oulmès,Sidi Ali",,,,,,,,,65.0,26.0,0.0,1.0,0.0
6111252421568,اكوافينا,AQUAFINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00508,0.002032,0.0,,0.0
6111266962187,Lait,Jaouda,45.0,188.0,4.9,0.0,1.5,1.0,3.1,,0.225,0.09,-3.0,3.0,0.0
3274080005003,Eau De Source,Cristaline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,21.0,0.0,1.0,0.0
6111246721261,Fromage blanc nature,MILKY FOOD PROFESSIONAL,80.6,337.0,6.1,0.0,12.0,0.0,7.3,0.0,0.0,0.0,-2.0,3.0,0.0
6111242101180,uht jaouda 1L,Jaouda,58.0,,4.8,0.0,3.0,0.0,3.0,,0.0,0.0,-1.0,1.0,0.0
6111242106949,Jben,Jaouda,235.0,984.0,3.5,0.0,21.0,15.0,8.0,0.0,0.46,0.184,11.0,4.0,0.0
6111128000071,Ain Saïss,Danone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6111035502828,Eau minéral naturelle,Ain atlas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
6111035000027,6111035000027,Sidi Ali,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0065,0.0026,0.0,,0.0
50184453,Marmite Yeast Extract,"Marmite,Unilever",260.0,1100.0,30.0,1.2,0.5,0.1,34.0,,10.8,4.32,23.0,4.0,0.734863281249993
6111242100985,,Jaouda,101.0,,4.2,0.0,6.0,0.0,7.6,0.0,0.0,0.0,-2.0,1.0,0.0
6111032009665,Lait Frais,centrale danone,45.0,,4.8,0.0,1.5,1.0,3.0,,0.0,0.0,-3.0,1.0,0.0
6111099003897,,lilia,675.0,,0.2,0.0,75.0,34.0,0.1,0.0,0.5,0.2,18.0,,0.0
5449000054227,Original Taste,Coca-Cola,42.0,180.0,10.6,10.6,0.0,0.0,0.0,,0.0,0.0,12.0,4.0,0.0
6111252421582,اكوافينا,pepsi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
7622210449283,Prince Goût Chocolat,Lu,467.0,1962.0,69.0,32.0,17.0,5.6,6.3,4.0,0.49,0.196,20.0,4.0,6.80681818181818
3046920029759,Lindt Excellence 90%,Lindt&Sprüngli,592.0,,14.0,7.0,55.0,30.0,10.0,0.0,0.03,0.012,19.0,3.0,0.0
3046920028004,70% chocolate,Lindt & Sprüngli,566.0,2350.0,34.0,30.0,41.0,24.0,9.5,,0.1,0.04,25.0,3.0,0.0
6111035003035,Oulmes natural carbonated water,Les eaux minérales d'Oulmès S.A.,,,,,,,,,0.78375,0.3135,0.0,,0.0
3017620425035,Nutella,Ferrero,539.0,2252.0,57.5,56.3,30.9,10.6,6.3,,0.107,0.0428,31.0,4.0,13.0
5449000147417,Orange juice,Coca cola,39.0,165.0,9.3,17.0,0.0,0.0,0.0,5.0,0.126,0.0504,15.0,4.0,22.7272727272727
6111031005064,Tonik,Bimo,116.0,487.0,16.5,9.2,5.1,2.5,1.0,0.1,0.05,0.02,28.0,2.0,0.0
6111180000231,levure pâtisserie,,183.0,766.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0
6111128000163,Ain Saiss Eau Minerale Naturelle,Danone,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
3175680011480,Sésame,Gerblé,467.0,1961.0,64.0,17.0,18.0,2.0,10.0,4.6,0.38,0.152,9.0,4.0,10.8
6111162000839,Confiture de fraise,Délicia,250.0,1062.0,61.33,63.0,0.3,,0.5,,,,,3.0,75.0
6111035001659,Ain Atlas,Eau minérale naturelle des Montagnes d'Atlas,,,,,,,,,0.0,0.0,0.0,,0.0
6111242100206,Yaourt nature,Jaouda,78.5,330.0,8.0,0.0,3.3,2.4,4.2,0.0,0.0,0.0,1.0,3.0,0.0
8410376009392,zero sin azúcares Fibra,Gullón,431.0,1802.0,65.0,0.5,17.0,1.7,6.1,9.3,0.65,0.26,2.0,4.0,0.0
3046920028363,Excellence 85% Cacao Rich Dark,Lindt,175.0,,7.0,4.0,14.0,8.0,4.0,5.0,0.0075,0.003,15.0,3.0,0.0
6111035001635,Ain Atlas,Eau minérale naturelle,0.0,,0.0,0.0,0.0,0.0,0.0,,120.0,48.0,0.0,,0.0
6111184004129,Mayonnaise recette originale,Star,592.0,2435.4,0.22,0.05,65.21,9.8,1.12,,1.75,0.7,12.0,4.0,0.0
5025125000006,Sourdough White Ciabattin Bread,Jason’s,230.0,,44.1,2.4,0.8,0.1,10.1,2.9,0.905,0.362,2.0,3.0,0.0
5411188112709,Geröstete Mandel Ohne Zucker,alpro,15.0,61.0,0.0,0.0,1.1,0.1,0.5,0.3,0.15,0.06,1.0,4.0,2.3
6111128000460,,aïn Saiss,,,,,,,,,0.02,0.008,0.0,1.0,0.0
20995553,Chocolat noir - 85% cacao,J.D. Gross,150.0,,9.0,3.0,12.0,7.0,3.0,4.0,0.0,0.0,15.0,4.0,0.0
3268840001008,CRISTALINE Eau De Source 0.5L,Cristaline,0.0,0.0,0.0,,0.0,0.0,,,0.00476,0.001904,0.0,1.0,0.0
3017620422003,Nutella,Ferrero,539.0,2252.0,57.5,56.3,30.9,10.6,6.3,,0.107,0.0428,31.0,4.0,13.0
5025125000112,Proper Sourdough,Jason's Sourdough,237.0,,46.4,0.9,0.7,0.1,9.7,1.3,0.355,0.142,-1.0,3.0,0.0
20005733,Cerneaux de Noix,Alesto,712.0,2938.0,3.7,3.0,69.1,6.8,15.5,2.0,0.02,0.008,-4.0,1.0,100.0
5025125000037,Sourdough Grains & Seeds,Jason's,237.0,,40.2,1.4,2.7,0.3,10.7,4.7,0.89,0.356,0.0,3.0,0.0
6111203006653,Cheddar,la Hollandaise,270.0,,6.0,6.0,21.0,12.0,9.0,,1.5,0.6,18.0,4.0,0.0
20724696,Mandeln,"Alesto,Lidl,Finch",621.0,0.0,4.8,4.8,53.3,4.3,24.5,12.1,2.5e-05,1e-05,-10.0,1.0,100.0
6111184001562,Sel de table iodé,Star,,,0.0,0.0,0.0,0.0,,0.0,99.0,39.6,,2.0,0.0
6111184004730,Ketchup star 310 g,Star,108.0,418.0,25.7,22.36,0.08,0.0,1.12,0.0,0.00555,0.00222,7.0,,0.0
6111029000118,Cosumar Sucre En Lingot Pour Le Thé 1 kg,COSUMAR,400.0,1700.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,0.0
20267605,Cashewkerne,"Alesto, 12 x Lidl 10.25",600.0,,30.0,5.6,42.0,9.0,18.0,2.9,0.03,0.012,-2.0,,0.0
3362600011044,Henry’s,Henry's,440.0,,76.4706,24.2353,10.8235,5.2941,7.6471,2.3529,0.882353,0.3529412,21.0,4.0,0.0
6111032001003,Assil,Danone,95.5,399.0,14.0,9.0,2.7,1.8,3.4,2.0,0.0,0.0,3.0,,0.0
6111032000600,Salim,Salim,58.0,,4.8,,3.0,2.0,3.0,,,,,1.0,
5449000214911,Coca-Cola,Coca-Cola,42.0,180.0,10.6,10.6,0.0,0.0,0.0,,0.0,0.0,12.0,4.0,0.0
6111242100305,Cremy,jaouda,109.0,,16.9,2.0,3.0,0.4,3.6,,0.0,0.0,0.0,4.0,0.0
5449000061515,Ciel,THE COCA-COLA COMPANY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.0,1.0,0.0
42104964,Ciel 33cl,Ciel,0.0,,0.0,0.0,0.0,0.0,0.0,,0.13,0.052,0.0,,0.0
8425197712024,,Maruja,539.0,,53.0,50.0,33.0,25.0,7.2,,0.275,0.11,31.0,4.0,2.67857142857143
6111128000088,ain saiss 50cl,عين سايس,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
6111246721278,Cream cheese,Original,257.0,1061.0,3.1,0.0,18.0,0.0,10.0,0.0,0.0,0.0,-1.0,3.0,0.0
5740900404465,Spreadable Slightly Salted,Lurpak,706.0,,0.6,0.6,78.0,35.0,0.5,,0.885,0.354,20.0,2.0,22.5
6111035003523,,BAHIA,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6111035003004,Oulmes Eau Gazeuse,Oulmès,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,783.75,313.5,0.0,,0.0
7622210578464,Organic 70% Dark Chocolate Bar,Green & Black's,580.0,2428.0,36.0,29.0,42.0,25.0,9.1,10.0,0.01,0.004,20.0,3.0,0.0
6111246954461,jibal jben,jibal,138.0,572.0,6.14,3.5,11.5,7.7,2.5,,0.8,0.32,12.0,4.0,0.0
6111259343108,KING COOKIES,Excelo,483.0,,61.5,32.0,24.0,12.0,5.2,,0.27,0.108,26.0,,0.0
6111018903161,Nescafé Classic,Nestlé,,,,,,,,,,,,,0.0
6111032006619,Jamila رايبي,Danone,72.0,,12.4,9.0,1.7,1.1,1.9,0.0,0.0,0.0,12.0,4.0,0.0
6111251420166,Eau,Aïn lfrane,0.0,,0.0,0.0,0.0,0.0,0.0,,3e-06,1.2e-06,0.0,1.0,0.0
6111252421575,Aquafina 50cl,Aquafina,1.0,,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.04,0.0,1.0,0.0
8445290615350,sauce tomate cuisinée,solis,34.0,,3.8,2.2,0.2,0.0,0.8,1.0,0.5,0.2,3.0,4.0,77.8284090909091
5449000214799,Coke Zero,Coca-Cola,0.3,1.3,0.0,0.0,0.0,0.0,0.0,,0.01,0.004,4.0,4.0,0.0
3362600011228,Sable coco Henry s 42g,Henry's,186.0,,31.0,10.0,5.2,3.0,3.2,1.0,0.3775,0.151,22.0,4.0,10.6
5000157024671,BEANZ In a rich tomato sauce,HEINZ,79.0,,12.9,5.0,0.2,0.1,4.7,3.7,5.9,2.36,15.0,4.0,94.1016333938294
6111035001673,Aïn Atlas 50cl,Aïn Atlas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.048,0.0,1.0,0.0
20047238,,Alesto Selection,646.0,,6.4,4.2,58.0,1.9,20.4,2.6,0.01,0.004,3.0,1.0,100.0
5411188124689,Hafer Milch,Alpro,40.0,,5.8,0.0,1.5,0.2,0.2,1.2,0.25,0.1,4.0,4.0,0.0
7394376616228,Oat Drink Barista Edition,Oatly,61.0,,7.1,3.4,3.0,0.3,1.1,0.8,0.0975,0.039,7.0,3.0,5.0
6111250470742,Lait U.H.T entier,Dost,58.0,243.0,4.8,0.0,3.0,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,0.0
6111203001467,margarine la prairie 225g,la Prairie,635.0,2659.0,0.7,0.0,70.0,0.0,1.0,0.0,0.7,0.28,3.0,4.0,0.0
7300400481595,Tartine croustillante Authentique,wasa,336.0,1415.0,62.0,1.0,1.5,0.4,9.0,19.0,1.0,0.4,0.0,3.0,0.0
3046920022651,Excellence Noir Intense 70% Cacao,Lindt,566.0,2350.0,35.0,30.0,41.0,24.0,9.5,,0.02,0.008,25.0,3.0,0.0
6111037000599,Familia 200g,,532.0,2224.0,0.2,0.0,60.0,21.0,0.2,5.0,0.0,0.0,9.0,4.0,0.0
6111184001661,Star vinaigre de table BLANC,Star,1.0,,0.15,0.15,0.0,0.0,0.0,,0.0,0.0,,2.0,0.0
6111032008583,,Gervais,137.0,,11.7,7.2,7.0,4.8,7.0,,0.5,0.2,7.0,,0.0
8052575090230,Nocciolata,Rigoni Di Asiago,544.0,2270.0,54.0,51.0,32.0,5.7,8.1,3.6,0.12,0.048,24.0,4.0,18.5
3608580065340,Pâte à tartiner noisettes et cacao,Bonne Maman,551.0,2299.0,53.0,51.0,34.0,5.2,6.7,3.3,0.1,0.04,24.0,4.0,25.0
5060042641000,Lightly sea salted crisps,Tyrrell's,476.0,,49.0,0.64,27.0,2.4,6.2,5.5,0.83,0.332,8.0,3.0,0.0
5010029000016,Weetabix,Weetabix,136.0,,26.0,1.6,0.8,0.2,4.5,3.8,0.0975,0.039,-3.0,3.0,0.0
7622210584724,Dark chocolate,Green and black,109.0,,4.3,2.5,9.0,5.4,1.8,2.3,0.0235,0.0094,15.0,3.0,0.0
3057640257773,Eau Minérale Naturelle,Volvic,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,0.0,1.0,0.0
6111162001218,Filets de maquereau,joly,180.0,,0.6,0.6,8.5,1.5,30.1,,0.5,0.2,-2.0,3.0,0.0
3046920022606,Excellence Noir Puissant 85% Cacao,Lindt,584.0,2418.0,22.0,15.0,46.0,27.0,12.5,0.0,0.02,0.008,21.0,3.0,0.0
3155251205296,Tartine Doux,Primevère,495.0,2033.0,0.0,0.0,55.0,15.0,0.0,,0.4,0.16,8.0,4.0,0.2
6111251753912,611251753912,sos,73.0,303.0,8.7,2.3,3.3,0.4,1.3,1.4,0.83,0.332,4.0,,0.0
6111248360130,Aïn Soltane,سلطان,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
6111003031107,,8dh,180.0,,0.6,0.16,6.4,1.5,30.1,,0.5,0.2,-2.0,3.0,0.0
3229820100234,Fourrés Chocolat Noir,Bjorg,476.0,1996.0,66.0,27.0,19.0,6.3,7.6,5.2,0.49,0.196,18.0,4.0,0.0
6111184001074,Confiture De Fraises 430 G,El Baraka,256.0,1087.0,63.0,62.0,0.5,0.1,0.5,0.5,0.02,0.008,17.0,4.0,56.0
20022464,extra dark 74% Cocoa,fin CARRÉ,571.0,,32.0,26.0,42.0,5.2,9.9,12.6,0.02,0.008,14.0,4.0,0.0
5449000206770,Eau de table,Ciel,,,0.0,0.0,0.0,0.0,0.0,0.0,62.5,25.0,0.0,,0.0
6111184001197,,Star,563.0,,0.0,0.0,62.0,7.0,1.2,,5.0,2.0,33.0,,0.0
3760020507350,Pur beurre de cacahuète,"Jardin Bio, Léa Nature",625.0,2591.0,12.0,5.1,50.0,9.7,29.0,5.5,0.0,0.0,-5.0,1.0,100.0
5449000036872,Hawai Tropical,"Hawai,Coca cola",41.0,,10.0,9.5,0.0,0.0,0.0,4.0,0.026,0.0104,10.0,,0.0
6111242100220,Lait Entier UHT,Jaouda,58.0,243.0,4.8,4.2,3.63,2.4,3.0,,0.0,0.0,4.0,1.0,0.0
8715035110106,Sojasauce,Kikkoman,77.0,325.0,3.0,0.6,0.0,0.0,10.0,,16.9,6.76,20.0,3.0,18.75
3329770077003,Skyr nature 0%,Yoplait,57.0,,3.6,3.6,0.105,0.065,9.5,0.0,0.1375,0.055,-2.0,3.0,0.0
5013665100065,Organic Lightly Salted Wholegrain Low Fat Rice Cakes,Kallo,378.8240917185,,81.31,0.22,2.2,0.59,10.6,6.53,0.825,0.33,0.0,3.0,0.0
6111184000619,Mayonnaise,Star,592.0,,0.22,0.05,65.21,9.8,1.12,,1.75,0.7,12.0,,0.0
6923818812082,Green Tea,green tea,0.5,200.0,0.5,0.2,0.5,0.5,0.5,0.2,0.1,0.04,3.0,,
3760049798609,Pain de mie grandes tranches Seigle & Graines 500g,La Boulangère,297.0,1246.0,37.0,4.2,9.6,1.0,12.0,7.2,0.96,0.384,0.0,4.0,0.48
6111099000599,,lio,900.0,3768.0,0.0,0.0,100.0,14.0,0.0,0.0,,,,2.0,
8052575090254,Nocciolata bio,Rigoni di Asiago,544.0,,54.0,51.0,32.0,5.7,8.1,3.6,0.12,0.048,24.0,4.0,18.5
5025125000129,JASON'S SOURDOUGH 07 SUPERB SPROUTED GRAINS,JASON'S,233.0,,44.8,2.6,1.1,0.2,9.3,3.6,0.855,0.342,2.0,3.0,0.0
7300400481588,FIBRES,Wasa,333.0,1397.0,47.0,2.0,5.0,1.0,12.0,26.0,1.2,0.48,0.0,3.0,0.0
7311070032611,Krisprolls complets sans sucres ajoutés,Krisprolls,400.0,1687.0,68.0,1.1,6.6,0.9,13.0,8.3,1.1,0.44,0.0,4.0,7.6
3029330022428,14 Maxi Tranches complet sans sucres ajoutés,Jacquet,243.0,1026.0,42.0,3.8,3.0,0.3,8.7,6.6,1.2,0.48,2.0,4.0,0.0
3362600011006,Henry’s,Henry’s,374.0,,65.0,20.6,9.2,4.5,6.5,2.0,0.75,0.3,21.0,4.0,0.0
6111162000716,Confiture d'abricot,Delicia,272.0,,67.36,50.0,0.0,0.0,0.41,,0.0,0.0,15.0,3.0,66.6666666666667
8076809513753,PESTO alla GENOVESE,Barilla,492.0,2030.0,11.0,5.0,47.0,5.3,4.7,3.0,3.2,1.28,27.0,4.0,45.205078125
5411188110835,Mandelmilch mit Zucker,alpro,22.0,93.0,2.4,2.4,1.1,0.1,0.4,0.4,0.14,0.056,4.0,4.0,2.37
3168930010265,cruesly mélange de noix,Quaker,462.0,1913.0,57.0,12.0,19.0,2.0,8.5,10.0,0.0,0.0,1.0,4.0,10.7
6111259341197,Momo black,Excelo,497.0,2073.0,70.0,27.0,21.0,9.9,7.0,,0.32,0.128,23.0,4.0,0.0
16256163,poulain,Poulain,522.0,2181.0,60.0,59.0,28.0,5.1,5.4,3.5,0.1,0.04,25.0,4.0,18.75
6111184007618,,Star,385.56,,20.9,16.0,33.0,2.57,1.31,,2.2,0.88,20.0,,0.0
50457236,Tomato Ketchup,Heinz,15.0,,3.5,3.4,0.0,,0.2,,0.148125,0.05925,9.0,3.0,62.168
5410041001204,Original,"LU, Mondelēz, Tuc, Mondelez",145.0,,20.1,2.1,5.7,2.7,2.5,0.7,0.51,0.204,4.0,4.0,0.0
6111251420135,Aïn Ifrane,,0.0,,,,,,,,0.75,0.3,0.0,1.0,0.0
6111180000392,سكر الفانيلين,Idéal,392.0,,97.6,89.4,0.0,0.0,0.0,0.6,0.0,0.0,19.0,2.0,0.0
3017620429484,Nutella,"Ferrero, Nutella",539.0,2252.0,57.5,56.3,30.9,10.6,6.3,,0.107,0.0428,31.0,4.0,13.0
6111031005552,Merendino,"Bimo,Mondelez",410.0,1717.0,55.0,39.0,20.0,12.0,4.0,1.8,0.51,0.204,28.0,4.0,0.0
8000500310427,Biscuits croquants au coeur onctueux de Nutella®,nutella,515.0,2158.0,64.0,35.8,24.8,11.5,7.9,,0.559,0.2236,28.0,4.0,13.0
6111032001010,DANONE ASSIL BANANE,Danone,95.0,397.0,0.0,14.3,2.7,1.8,3.4,0.0,0.1,0.04,5.0,,0.0
6111099005396,مارغرين المائدة,Lilia,675.0,2826.0,0.2,0.0,75.0,34.0,0.1,0.0,0.5,0.2,18.0,4.0,0.0
16256866,1848 Chocolat en poudre,Poulain,515.0,,63.0,61.0,26.0,7.74,7.1,1.0,0.245,0.098,16.0,4.0,0.0
6111206000733,Jebli,"Centrale, Danone, Jebli",225.0,,6.9,0.0,19.0,13.0,6.5,0.0,0.76,0.304,13.0,4.0,0.0
6111184000213,El Baraka Confiture D'abricots 430 G,el baraka,244.0,,60.5,50.0,0.0,0.0,0.44,0.0,0.25,0.1,17.0,4.0,50.0
8002270014901,S. Pellegrino Water,"Nestlé,Nestlé Waters,San Pellegrino",0.0,0.0001,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
59032823,nutella,"Ferrero,Nutella",539.0,2252.0,57.5,56.3,30.9,10.6,6.3,3.5,0.107,0.0428,30.0,4.0,13.0
6111018501480,Nescafé,Nescafe,8.0,,1.2,1.2,0.2,0.1,0.1,,0.025,0.01,,,0.0
3155250358788,Primevère bio doux tartine & cuisson,Primevère,485.0,2037.0,0.0,0.0,55.0,14.0,0.0,0.0,0.4,0.16,8.0,4.0,49.1083333333333
50160884,Vegan Bouillon powder,Marigold,240.0,1011.0,30.8,4.0,8.3,0.9,9.6,,43.8,17.52,,3.0,11.7676282051282
6111259340992,Eyoo cover,EXCELO,452.0,2122.0,55.0,0.0,23.0,0.0,6.0,,0.0,0.0,4.0,4.0,0.0
6111242100930,raibi jaoda,Jaouda,75.3,,13.58,13.5,1.38,0.8,2.48,0.0,0.0,0.0,12.0,,0.0
3068320123264,La salvetat,"Danone,La Salvetat",0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.0,0.0,4.0,0.0
6111242102781,Tendre nature,"Tendre, jouda",119.0,4.0,14.3,9.0,5.0,4.2,4.2,0.0,0.0,0.0,5.0,3.0,0.0
4056489148739,NATURAL YOGURT,Milbona Lidl,158.0,,5.8,5.5,12.5,8.4,5.1,0.6,0.1275,0.051,7.0,1.0,0.0
6111242103702,Yaourt Grec Muesli,Jaouda,140.0,584.0,16.1,9.0,7.0,4.0,3.3,,0.0,0.0,5.0,3.0,8.0
06175700,Tartines craquantes au sarrasin imp,"Ekibio,Le pain des Fleurs",388.0,1631.0,75.0,2.6,2.8,0.6,13.4,4.4,0.68,0.272,0.0,3.0,0.0
5010265002911,Dark Rye Crispbread,Ryvita,37.0,,7.1,0.3,0.12,0.02,1.1,1.52,0.074,0.0296,-2.0,3.0,0.0
6111032008453,Danino,Danone,132.2,554.1,12.3,8.6,6.3,4.3,6.5,,0.07,0.028,5.0,,0.0
5449000131805,Coca-Cola Zero,Coca-Cola,0.2,0.9,0.0,,0.0,,0.0,,0.02,0.008,4.0,4.0,0.0
3608580124047,Be Nuts ! - Pâte à tartiner Cacahuète,Andros,614.0,2545.0,20.0,15.0,49.0,9.0,21.0,4.4,0.7,0.28,9.0,4.0,81.0
6111214004747,Pipas,,520.0,2177.0,38.9,1.65,29.0,3.36,24.6,2.7,0.059,0.0236,-5.0,3.0,0.0
3175681851849,Pomme 🍏 🍎 Noisette🥜,Gerblé,453.0,1902.0,62.0,11.0,17.0,1.5,9.8,6.6,0.01,0.004,1.0,4.0,26.35
54491472,"coca cola 0,5",Coca-Cola,42.0,180.0,10.9,10.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0
3451790988677,Le Beurre Tendre Doux,"Elle & Vire, Savencia",744.0,3060.0,0.8,0.8,82.0,57.0,0.7,0.0,0.05,0.02,20.0,2.0,0.0
5010029000801,Family Pack,Weetabix,362.0,1531.0,69.0,4.2,2.0,0.6,12.0,10.0,0.28,0.112,-3.0,3.0,0.0
6111242101050,LBEN CARTON PASTEURISER,Jaouda,45.0,,4.8,0.0,1.3,0.9,3.2,0.0,0.0,0.0,-4.0,,0.0
20003166,Haferflocken,Brownfield,372.0,,58.7,0.7,7.0,1.3,13.5,10.0,0.03,0.012,-5.0,1.0,0.0
5013665112273,Organic Vegetable Stock Cubes,Kallø,7.0,27.0,0.7,0.3,0.4,0.2,0.0,0.01,0.9,0.36,,3.0,6.8
6111250012416,Le bon lait,Albane,46.0,194.0,4.9,0.0,1.5,1.0,3.0,,0.0,0.0,-3.0,1.0,0.0
5411188115366,Oat,Alpro,45.0,,6.3,3.2,1.5,0.2,0.8,1.4,0.0002,8e-05,5.0,4.0,0.0
10596975,4 Garlic & Herb Kebabs,Wicked Kitchen,212.954110898662,,6.1,1.6,12.4,6.3,18.6,1.5,0.885,0.354,,,62.5
6111252860077,Trios,Aperitivos company,534.0,,54.0,54.0,32.1,32.1,5.2,,2.0,0.8,40.0,4.0,0.0
6111245591063,Dalaa 550 feuilles,,,,,,,,,,,,,,0.0
6111242100817,Le Lait demi écrémé,Jaouda,45.0,189.0,4.9,0.0,1.5,1.0,3.1,,0.0,0.0,-4.0,,0.0
20095291,Dark Chocolate 70%,"J.D. Gross,Lidl",68.0,,4.0,3.4,5.0,3.1,1.1,1.5,0.01,0.004,19.0,4.0,0.0
3229820019307,Flocons d'avoine,Bjorg,362.0,1524.0,58.0,1.7,7.1,1.3,11.0,11.0,0.02,0.008,-4.0,1.0,0.0
5034467000216,Tofoo Naked,The Tofoo Co.,144.359464627151,,1.1,0.1,7.8,1.2,16.5,1.9,0.06,0.024,-4.0,3.0,36.0
80176800,Nutella,Ferrero,533.33,,57.33,56.0,30.67,10.67,6.0,0.0,1.07,0.428,36.0,4.0,13.0
6111126003821,Lait Frais 15 jours,Chergui,59.0,,4.9,0.0,3.0,0.0,3.1,,0.0,0.0,-2.0,1.0,0.0
6111035003509,"Bahia, Eau De Table",Bahia,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0
3480341000674,Carré Frais,Elle & Vire,85.0,,4.5,2.9,0.3,0.2,16.0,,1.2775,0.511,1.0,3.0,0.0
6111203001474,La prairie classique,margafrique,635.0,,0.7,0.0,70.0,0.0,1.0,,0.0,0.0,0.0,4.0,0.0
8410076801180,Crunchy oats & honey,Nature Valley,196.2,,27.0,11.295,7.605,0.9,3.6,2.7,0.3555,0.1422,13.0,4.0,0.0
4008400401621,nutella,Ferrero,539.0,,57.5,56.3,30.9,10.6,6.3,,0.11,0.044,31.0,4.0,13.0
6111032000631,Salim,,58.0,,,4.8,3.0,2.0,3.0,,,,,,0.0
80052760,Kinder Bueno 2 Bars,"Kinder,Kinder Bueno",572.0,2384.0,49.5,41.2,37.3,17.3,8.6,2.0,0.272,0.1088,30.0,4.0,10.5
6111242102002,Ghilal Yaourt zr3,Jaouda,106.0,4.0,16.0,7.5,3.0,2.2,3.5,1.1,0.0,0.0,3.0,4.0,0.0
3251490332080,Figue & son,Gerblé,450.0,1883.0,54.0,16.0,19.0,1.7,9.3,13.0,0.19,0.076,2.0,4.0,16.3
3175680015228,Levure de bière,Gerblé,323.0,1356.0,12.0,1.2,4.6,0.8,46.0,25.0,0.32,0.128,,1.0,0.0
3229820160672,Croustillant Chocolat,Bjorg,433.0,,62.0,14.0,14.0,3.8,9.8,9.8,0.28,0.112,7.0,4.0,0.21875
5449000133328,,Coca-Cola,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.008,4.0,4.0,0.0
5449000131836,Coca-Cola Zero Sugar,Coca-Cola,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.05,0.02,4.0,4.0,0.0
3760049790214,Pain De Mie Bio,"La Boulangère,La Boulangère Bio",268.0,1131.0,47.0,6.3,4.2,0.4,8.1,4.9,1.1,0.44,4.0,4.0,3.15
20006105,Wholegrain Rye Bread,"Lidl,Lidl Rowan Hill Bakery,Lidl Tastino,Rowan Hill Bakery",117.0,,21.3,2.2,1.0,0.2,3.2,5.2,0.56,0.224,0.0,4.0,0.0
3046920028721,Bitter Extra Kraftig,"Lindt&Sprüngli, Lindt",573.0,,10.0,1.0,49.0,30.0,14.0,,0.7,0.28,20.0,3.0,0.0
5010003064744,Seed Sensations,Hovis,122.0,511.0,18.5,1.7,2.9,0.3,4.4,2.3,0.39,0.156,1.0,4.0,1.39285714285714
3019081238643,Sardines Huile d'Olive Vierge Extra,Parmentier,227.0,950.0,0.0,0.0,15.0,3.5,23.0,,1.2,0.48,28.0,3.0,13.2325
5449000000439,Coca-Cola,Coca-Cola,42.0,,10.6,10.6,0.0,,0.0,,0.03,0.012,12.0,4.0,0.0
6111024001516,"Huile de table équilibrée riche en vitamines A,E,D3",Lesieur,900.0,,0.0,0.0,100.0,15.0,0.0,,0.0,0.0,5.0,4.0,14.375
7613035040823,Nestlé Dessert,Nestlé,548.0,2285.0,50.7,46.4,34.1,20.2,6.0,7.3,0.01,0.004,25.0,4.0,0.0
